"film_id","film_title","payment_id","amount","payment_date","customer_id"
898,Tourist Pelican,19912,6.99,2007-03-19 19:41:03.996,307
275,Egypt Tenenbaums,19913,0.99,2007-03-21 03:33:00.996,307
859,Sugar Wonka,19914,4.99,2007-03-23 01:32:19.996,307
800,Sinners Atlantis,19915,2.99,2007-03-01 11:53:56.996,308
377,Grease Youth,19916,0.99,2007-03-01 20:31:17.996,308
219,Deep Crusade,19917,4.99,2007-03-01 21:21:23.996,308
939,Vertigo Northwest,19918,2.99,2007-03-17 08:23:54.996,308
284,Enemy Odds,19919,4.99,2007-03-17 16:24:12.996,308
644,Oscar Gold,19920,3.99,2007-03-18 13:43:02.996,308
575,Midsummer Groundhog,19921,6.99,2007-03-18 14:40:01.996,308
268,Early Home,19922,6.99,2007-03-19 00:20:16.996,308
672,Perfect Groove,19923,2.99,2007-03-20 12:58:27.996,308
305,Fatal Haunted,19924,2.99,2007-03-22 04:35:36.996,308
963,Watch Tracy,19925,4.99,2007-03-22 16:16:54.996,308
771,Scorpion Apollo,19926,4.99,2007-03-23 00:49:19.996,308
993,Wrong Behavior,19927,2.99,2007-03-23 13:31:39.996,308
328,Forever Candidate,19928,2.99,2007-03-01 07:48:14.996,309
688,Polish Brooklyn,19929,0.99,2007-03-01 17:43:35.996,309
993,Wrong Behavior,19930,2.99,2007-03-01 21:21:11.996,309
481,Jekyll Frogmen,19931,6.99,2007-03-17 16:05:29.996,309
274,Egg Igby,19932,5.99,2007-03-19 06:36:30.996,309
292,Excitement Eve,19933,0.99,2007-03-20 00:26:41.996,309
330,Forrester Comancheros,19934,4.99,2007-03-20 14:55:02.996,309
841,Star Operation,19935,5.99,2007-03-22 00:42:14.996,309
571,Metal Armageddon,19936,4.99,2007-03-22 22:26:35.996,309
549,Magnolia Forrester,19937,2.99,2007-03-02 07:53:57.996,310
7,Airplane Sierra,19938,4.99,2007-03-18 11:34:17.996,310
661,Past Suicides,19939,7.99,2007-03-18 19:31:16.996,310
334,Freddy Storm,19940,4.99,2007-03-19 03:33:49.996,310
749,Rules Human,19941,5.99,2007-03-22 05:21:47.996,310
487,Jingle Sagebrush,19942,4.99,2007-03-01 07:37:57.996,311
363,Go Purple,19943,2.99,2007-03-19 06:00:12.996,311
562,Masked Bubble,19944,0.99,2007-03-19 17:33:42.996,311
119,Caper Motions,19945,1.99,2007-03-19 21:36:08.996,311
780,Sensibility Rear,19946,4.99,2007-03-21 13:25:29.996,311
48,Backlash Undefeated,19947,9.99,2007-03-23 13:43:28.996,311
61,Beauty Grease,19948,8.99,2007-03-23 20:02:59.996,311
187,Cranes Reservoir,19949,2.99,2007-03-01 22:37:05.996,312
899,Towers Hurricane,19950,0.99,2007-03-02 12:04:00.996,312
549,Magnolia Forrester,19951,5.99,2007-03-17 12:53:35.996,312
295,Expendable Stallion,19952,2.99,2007-03-18 00:12:02.996,312
794,Side Ark,19953,0.99,2007-03-19 04:20:12.996,312
434,Horror Reign,19954,2.99,2007-03-21 07:48:15.996,312
990,World Leathernecks,19955,3.99,2007-03-21 12:51:27.996,312
980,Wizard Coldblooded,19956,4.99,2007-03-22 10:23:29.996,312
441,Hunter Alter,19957,6.99,2007-03-23 15:12:57.996,312
95,Breakfast Goldfinger,19958,5.99,2007-03-01 00:35:58.996,313
865,Sunrise League,19959,7.99,2007-03-02 01:19:15.996,313
27,Anonymous Human,19960,2.99,2007-03-17 12:11:18.996,313
110,Cabin Flash,19961,2.99,2007-03-17 17:48:10.996,313
660,Party Knock,19962,2.99,2007-03-21 04:08:01.996,313
969,West Lion,19963,4.99,2007-03-21 06:44:04.996,313
549,Magnolia Forrester,19964,2.99,2007-03-22 09:42:57.996,313
797,Silence Kane,19965,0.99,2007-03-22 19:24:22.996,313
239,Dogma Family,19966,6.99,2007-03-23 03:52:55.996,313
744,Roots Remember,19967,3.99,2007-03-17 14:11:35.996,314
677,Pianist Outfield,19968,0.99,2007-03-18 09:06:34.996,314
491,Jumping Wrath,19969,3.99,2007-03-19 10:16:04.996,314
857,Strictly Scarface,19970,2.99,2007-03-19 15:57:26.996,314
963,Watch Tracy,19971,3.99,2007-03-20 02:35:47.996,314
31,Apache Divine,19972,4.99,2007-03-21 00:40:04.996,314
256,Drop Waterfront,19973,4.99,2007-03-21 09:22:01.996,314
651,Packer Madigan,19974,4.99,2007-03-21 18:54:23.996,314
263,Durham Panky,19975,4.99,2007-03-21 23:41:10.996,314
773,Seabiscuit Punk,19976,5.99,2007-03-22 01:59:32.996,314
672,Perfect Groove,19977,3.99,2007-03-23 20:06:25.996,314
11,Alamo Videotape,19978,0.99,2007-03-02 12:12:15.996,315
448,Idaho Love,19979,2.99,2007-03-17 22:52:56.996,315
586,Mockingbird Hollywood,19980,2.99,2007-03-20 23:14:27.996,315
829,Spinal Rocky,19981,2.99,2007-03-21 01:24:00.996,315
429,Honey Ties,19982,6.99,2007-03-23 01:13:47.996,315
917,Tuxedo Mile,19983,7.99,2007-03-01 07:21:30.996,316
132,Chainsaw Uptown,19984,0.99,2007-03-17 18:32:13.996,316
586,Mockingbird Hollywood,19985,0.99,2007-03-18 00:25:37.996,316
94,Braveheart Human,19986,2.99,2007-03-18 23:44:13.996,316
836,Squad Fish,19987,5.99,2007-03-19 16:26:01.996,316
389,Gunfighter Mussolini,19988,2.99,2007-03-21 03:24:03.996,316
414,Hellfighters Sierra,19989,2.99,2007-03-23 14:03:15.996,316
401,Harold French,19990,2.99,2007-03-01 04:35:15.996,317
638,Operation Operation,19991,2.99,2007-03-17 21:28:21.996,317
86,Boogie Amelie,19992,7.99,2007-03-17 22:24:20.996,317
498,Killer Innocent,19993,2.99,2007-03-18 04:04:46.996,317
209,Darkness War,19994,4.99,2007-03-19 20:15:15.996,317
774,Searchers Wait,19995,5.99,2007-03-20 19:55:21.996,317
949,Volcano Texas,19996,0.99,2007-03-21 08:31:21.996,317
693,Potter Connecticut,19997,2.99,2007-03-21 18:22:32.996,317
326,Flying Hook,19998,4.99,2007-03-21 23:04:21.996,317
322,Flatliners Killer,19999,2.99,2007-03-22 14:59:09.996,317
759,Salute Apollo,20000,4.99,2007-03-22 17:38:18.996,317
794,Side Ark,20001,2.99,2007-03-21 05:02:31.996,318
376,Grapes Fury,20002,0.99,2007-03-17 00:18:52.996,319
424,Holocaust Highball,20003,0.99,2007-03-17 01:31:33.996,319
271,Easy Gladiator,20004,6.99,2007-03-17 15:50:01.996,319
752,Runner Madigan,20005,2.99,2007-03-17 16:58:01.996,319
417,Hills Neighbors,20006,4.99,2007-03-17 18:13:12.996,319
446,Hysterical Grail,20007,8.99,2007-03-18 08:45:23.996,319
958,Wardrobe Phantom,20008,3.99,2007-03-20 02:21:46.996,319
895,Tomorrow Hustler,20009,4.99,2007-03-22 00:02:31.996,319
881,Temple Attraction,20010,5.99,2007-03-22 21:36:23.996,319
997,Youth Kick,20011,0.99,2007-03-02 10:31:03.996,320
503,Kramer Chocolate,20012,2.99,2007-03-16 23:48:56.996,320
910,Treatment Jekyll,20013,0.99,2007-03-21 01:29:08.996,320
42,Artist Coldblooded,20014,2.99,2007-03-22 18:13:19.996,320
531,Lose Inch,20015,2.99,2007-03-17 06:21:29.996,321
599,Mother Oleander,20016,6.99,2007-03-17 18:43:00.996,321
183,Conversation Downhill,20017,7.99,2007-03-17 18:43:57.996,321
923,Unfaithful Kill,20018,4.99,2007-03-18 07:41:50.996,321
861,Suit Walls,20019,6.99,2007-03-20 05:18:12.996,321
680,Pinocchio Simon,20020,6.99,2007-03-23 07:41:16.996,321
648,Outlaw Hanky,20021,5.99,2007-03-23 15:24:40.996,321
911,Trip Newton,20022,4.99,2007-03-02 07:15:30.996,322
794,Side Ark,20023,0.99,2007-03-02 19:42:30.996,322
755,Sabrina Midnight,20024,4.99,2007-03-19 12:29:04.996,322
579,Minds Truman,20025,9.99,2007-03-20 06:17:32.996,322
112,Calendar Gunfight,20026,4.99,2007-03-20 20:14:17.996,322
245,Double Wrath,20027,0.99,2007-03-22 23:24:27.996,322
632,Nuts Ties,20028,8.99,2007-03-23 08:52:14.996,322
303,Fantasy Troopers,20029,0.99,2007-03-01 02:34:29.996,323
140,Cheaper Clyde,20030,3.99,2007-03-02 03:15:19.996,323
105,Bull Shawshank,20031,0.99,2007-03-16 23:28:13.996,323
640,Opus Ice,20032,4.99,2007-03-17 21:45:12.996,323
494,Karate Moon,20033,2.99,2007-03-17 23:34:20.996,323
915,Truman Crazy,20034,5.99,2007-03-19 11:04:22.996,323
793,Shrunk Divine,20035,2.99,2007-03-21 03:21:34.996,323
304,Fargo Gandhi,20036,3.99,2007-03-22 04:58:00.996,323
848,Stone Fire,20037,4.99,2007-03-22 21:17:39.996,323
562,Masked Bubble,20038,0.99,2007-03-23 09:58:58.996,323
413,Hedwig Alter,20039,2.99,2007-03-17 02:29:06.996,324
563,Massacre Usual,20040,6.99,2007-03-17 08:45:35.996,324
73,Bingo Talented,20041,2.99,2007-03-18 12:52:21.996,324
595,Moon Bunch,20042,0.99,2007-03-19 19:30:47.996,324
978,Wisdom Worker,20043,2.99,2007-03-19 20:12:24.996,324
313,Fidelity Devil,20044,8.99,2007-03-21 04:36:39.996,324
483,Jericho Mulan,20045,7.99,2007-03-21 12:04:20.996,324
40,Army Flintstones,20046,4.99,2007-03-22 16:55:59.996,324
844,Steers Armageddon,20047,4.99,2007-03-01 03:24:00.996,325
341,Frost Head,20048,0.99,2007-03-01 06:25:42.996,325
898,Tourist Pelican,20049,4.99,2007-03-17 21:03:50.996,325
394,Hamlet Wisdom,20050,3.99,2007-03-18 22:12:26.996,325
654,Panky Submarine,20051,4.99,2007-03-19 08:02:28.996,325
920,Unbreakable Karate,20052,3.99,2007-03-21 10:51:46.996,325
900,Town Ark,20053,5.99,2007-03-21 18:27:59.996,325
877,Taxi Kick,20054,0.99,2007-03-22 06:55:53.996,325
812,Smoking Barbarella,20055,0.99,2007-03-01 17:32:59.996,326
527,Lola Agent,20056,4.99,2007-03-02 02:40:14.996,326
191,Crooked Frogmen,20057,0.99,2007-03-02 03:34:53.996,326
158,Clones Pinocchio,20058,2.99,2007-03-02 18:31:36.996,326
408,Head Stranger,20059,4.99,2007-03-02 21:01:51.996,326
250,Dragon Squad,20060,2.99,2007-03-19 00:06:44.996,326
205,Dances None,20061,0.99,2007-03-01 04:48:55.996,327
174,Confidential Interview,20062,4.99,2007-03-02 16:39:16.996,327
823,South Wait,20063,6.99,2007-03-17 14:57:17.996,327
457,Independence Hotel,20064,0.99,2007-03-17 18:01:50.996,327
209,Darkness War,20065,2.99,2007-03-19 11:46:36.996,327
745,Roses Treasure,20066,4.99,2007-03-19 19:33:37.996,327
629,Notorious Reunion,20067,0.99,2007-03-19 22:41:09.996,327
657,Paradise Sabrina,20068,4.99,2007-03-22 00:42:17.996,327
743,Room Roman,20069,3.99,2007-03-22 20:10:43.996,327
672,Perfect Groove,20070,2.99,2007-03-22 21:09:40.996,327
95,Breakfast Goldfinger,20071,5.99,2007-03-23 13:44:58.996,327
1000,Zorro Ark,20072,9.99,2007-03-23 16:24:27.996,327
392,Hall Cassidy,20073,7.99,2007-03-23 18:19:56.996,327
341,Frost Head,20074,2.99,2007-03-02 09:00:37.996,328
995,Yentl Idaho,20075,4.99,2007-03-17 23:38:43.996,328
981,Wolves Desire,20076,0.99,2007-03-18 23:52:24.996,328
67,Berets Agent,20077,2.99,2007-03-20 04:40:17.996,328
666,Paycheck Wait,20078,7.99,2007-03-20 07:16:03.996,328
175,Confused Candles,20079,3.99,2007-03-20 14:45:53.996,328
636,Oleander Clue,20080,3.99,2007-03-21 06:03:18.996,328
189,Creatures Shakespeare,20081,3.99,2007-03-21 21:46:34.996,328
158,Clones Pinocchio,20082,2.99,2007-03-22 04:22:18.996,328
99,Bringing Hysterical,20083,4.99,2007-03-22 14:04:48.996,328
610,Music Boondock,20084,0.99,2007-03-23 14:45:35.996,328
665,Patton Interview,20085,7.99,2007-03-01 08:24:50.996,329
951,Voyage Legally,20086,0.99,2007-03-01 09:05:37.996,329
150,Cider Desire,20087,2.99,2007-03-02 07:37:25.996,329
522,Life Twisted,20088,3.99,2007-03-02 08:48:08.996,329
85,Bonnie Holocaust,20089,0.99,2007-03-17 05:37:45.996,329
74,Birch Antitrust,20090,6.99,2007-03-18 17:34:15.996,329
131,Center Dinosaur,20091,8.99,2007-03-20 05:27:26.996,329
749,Rules Human,20092,4.99,2007-03-22 02:56:14.996,329
597,Moonwalker Fool,20093,4.99,2007-03-22 06:59:33.996,329
220,Deer Virginian,20094,2.99,2007-03-22 18:22:57.996,329
199,Cupboard Sinners,20095,3.99,2007-03-02 12:14:56.996,330
389,Gunfighter Mussolini,20096,2.99,2007-03-17 19:53:13.996,330
788,Ship Wonderland,20097,2.99,2007-03-18 07:33:41.996,330
255,Driving Polish,20098,4.99,2007-03-18 20:45:30.996,330
982,Women Dorado,20099,0.99,2007-03-19 01:08:37.996,330
243,Doors President,20100,5.99,2007-03-02 04:54:45.996,331
576,Mighty Luck,20101,2.99,2007-03-02 16:15:51.996,331
174,Confidential Interview,20102,4.99,2007-03-18 12:30:06.996,331
622,Newsies Story,20103,0.99,2007-03-20 11:00:35.996,331
643,Orient Closer,20104,7.99,2007-03-21 04:20:53.996,331
794,Side Ark,20105,1.99,2007-03-21 17:05:50.996,331
362,Glory Tracy,20106,2.99,2007-03-22 19:20:38.996,331
891,Timberland Sky,20107,3.99,2007-03-22 23:22:23.996,331
26,Annie Identity,20108,2.99,2007-03-23 01:59:17.996,331
218,Deceiver Betrayed,20109,0.99,2007-03-01 02:50:20.996,332
595,Moon Bunch,20110,0.99,2007-03-01 07:22:52.996,332
209,Darkness War,20111,5.99,2007-03-02 11:25:03.996,332
484,Jerk Paycheck,20112,2.99,2007-03-16 23:56:15.996,332
808,Sling Luke,20113,4.99,2007-03-18 04:50:22.996,332
76,Birdcage Casper,20114,2.99,2007-03-20 06:55:56.996,332
749,Rules Human,20115,4.99,2007-03-21 22:50:23.996,332
270,Earth Vision,20116,0.99,2007-03-22 14:36:00.996,332
835,Spy Mile,20117,3.99,2007-03-22 15:06:02.996,332
331,Forward Temple,20118,4.99,2007-03-01 22:15:24.996,333
382,Grit Clockwork,20119,6.99,2007-03-18 08:52:43.996,333
339,Frogmen Breaking,20120,0.99,2007-03-18 17:38:36.996,333
921,Uncut Suicides,20121,3.99,2007-03-20 03:50:32.996,333
165,Coldblooded Darling,20122,4.99,2007-03-20 08:03:46.996,333
334,Freddy Storm,20123,4.99,2007-03-20 20:51:25.996,333
374,Graffiti Love,20124,2.99,2007-03-21 21:03:59.996,333
900,Town Ark,20125,2.99,2007-03-22 16:33:47.996,333
568,Memento Zoolander,20126,4.99,2007-03-22 18:28:08.996,333
900,Town Ark,20127,4.99,2007-03-01 06:10:36.996,334
364,Godfather Diary,20128,2.99,2007-03-01 09:10:54.996,334
965,Watership Frontier,20129,1.99,2007-03-01 23:01:46.996,334
68,Betrayed Rear,20130,7.99,2007-03-02 03:17:28.996,334
289,Eve Resurrection,20131,4.99,2007-03-18 18:04:31.996,334
521,Lies Treatment,20132,4.99,2007-03-19 18:20:28.996,334
689,Pollock Deliverance,20133,2.99,2007-03-20 13:43:54.996,334
516,Legend Jedi,20134,0.99,2007-03-21 17:41:13.996,334
371,Gosford Donnie,20135,7.99,2007-03-22 06:03:57.996,334
511,Lawrence Love,20136,0.99,2007-03-23 02:54:46.996,334
922,Undefeated Dalmations,20137,4.99,2007-03-23 07:07:24.996,334
337,Frida Slipper,20138,3.99,2007-03-23 07:34:43.996,334
17,Alone Trip,20139,4.99,2007-03-01 13:07:41.996,335
119,Caper Motions,20140,0.99,2007-03-19 16:00:02.996,335
737,Rock Instinct,20141,1.99,2007-03-20 05:13:58.996,335
473,Jacket Frisco,20142,2.99,2007-03-20 19:15:35.996,335
637,Open African,20143,4.99,2007-03-22 06:44:10.996,335
149,Christmas Moonshine,20144,0.99,2007-03-22 10:24:28.996,335
67,Berets Agent,20145,2.99,2007-03-17 07:17:31.996,336
893,Titans Jerk,20146,8.99,2007-03-18 05:04:48.996,336
348,Gandhi Kwai,20147,0.99,2007-03-18 22:49:03.996,336
5,African Egg,20148,3.99,2007-03-19 03:28:42.996,336
816,Snowman Rollercoaster,20149,0.99,2007-03-19 08:19:05.996,336
179,Conquerer Nuts,20150,4.99,2007-03-20 07:32:56.996,336
473,Jacket Frisco,20151,2.99,2007-03-21 05:37:53.996,336
865,Sunrise League,20152,10.99,2007-03-22 09:29:41.996,336
463,Instinct Airport,20153,2.99,2007-03-23 14:09:38.996,336
696,Pride Alamo,20154,0.99,2007-03-01 15:19:41.996,337
122,Carrie Bunch,20155,0.99,2007-03-01 19:03:17.996,337
526,Lock Rear,20156,2.99,2007-03-02 12:10:39.996,337
886,Theory Mermaid,20157,3.99,2007-03-17 07:02:48.996,337
107,Bunch Minds,20158,6.99,2007-03-18 06:26:09.996,337
521,Lies Treatment,20159,6.99,2007-03-19 17:25:31.996,337
247,Downhill Enough,20160,4.99,2007-03-20 07:06:50.996,337
273,Effect Gladiator,20161,3.99,2007-03-20 14:18:43.996,337
572,Metropolis Coma,20162,5.99,2007-03-20 23:42:03.996,337
182,Control Anthem,20163,4.99,2007-03-22 16:16:06.996,337
676,Philadelphia Wife,20164,4.99,2007-03-22 17:57:22.996,337
447,Ice Crossing,20165,2.99,2007-03-01 20:10:18.996,338
66,Beneath Rush,20166,0.99,2007-03-01 23:52:08.996,338
661,Past Suicides,20167,4.99,2007-03-02 05:23:43.996,338
780,Sensibility Rear,20168,4.99,2007-03-17 04:18:47.996,338
446,Hysterical Grail,20169,5.99,2007-03-17 06:14:31.996,338
678,Pickup Driving,20170,2.99,2007-03-17 23:28:28.996,338
461,Insects Stone,20171,3.99,2007-03-19 16:40:57.996,338
349,Gangs Pride,20172,2.99,2007-03-21 16:38:29.996,338
864,Sundance Invasion,20173,0.99,2007-03-22 10:29:59.996,338
567,Meet Chocolate,20174,6.99,2007-03-22 13:54:55.996,338
286,Enough Raging,20175,3.99,2007-03-01 03:31:29.996,339
685,Platoon Instinct,20176,4.99,2007-03-02 08:52:07.996,339
651,Packer Madigan,20177,2.99,2007-03-16 23:30:32.996,339
458,Indian Love,20178,3.99,2007-03-17 00:32:15.996,339
870,Swarm Gold,20179,5.99,2007-03-17 05:40:24.996,339
610,Music Boondock,20180,0.99,2007-03-18 16:21:17.996,339
935,Vanished Garden,20181,3.99,2007-03-19 13:21:48.996,339
599,Mother Oleander,20182,5.99,2007-03-20 03:43:46.996,339
241,Donnie Alley,20183,0.99,2007-03-20 17:41:32.996,339
365,Gold River,20184,4.99,2007-03-21 17:27:43.996,339
517,Lesson Cleopatra,20185,3.99,2007-03-21 21:53:18.996,339
561,Mask Peach,20186,2.99,2007-03-01 02:11:06.996,340
858,Submarine Bed,20187,8.99,2007-03-01 15:26:48.996,340
428,Homicide Peach,20188,3.99,2007-03-01 15:40:18.996,340
258,Drums Dynamite,20189,0.99,2007-03-01 21:07:53.996,340
635,Oklahoma Jumanji,20190,0.99,2007-03-02 03:16:26.996,340
694,Prejudice Oleander,20191,4.99,2007-03-18 15:02:29.996,340
39,Armageddon Lost,20192,1.99,2007-03-19 02:47:31.996,340
481,Jekyll Frogmen,20193,2.99,2007-03-19 04:06:55.996,340
491,Jumping Wrath,20194,2.99,2007-03-19 21:40:10.996,340
934,Vanilla Day,20195,4.99,2007-03-21 11:16:04.996,340
790,Shootist Superfly,20196,0.99,2007-03-21 20:07:51.996,340
975,Willow Tracy,20197,2.99,2007-03-22 02:47:49.996,340
115,Campus Remember,20198,2.99,2007-03-22 18:15:02.996,340
324,Flintstones Happiness,20199,9.99,2007-03-22 20:53:43.996,340
149,Christmas Moonshine,20200,0.99,2007-03-01 13:04:52.996,341
369,Goodfellas Salute,20201,6.99,2007-03-02 14:13:21.996,341
363,Go Purple,20202,2.99,2007-03-17 06:24:48.996,341
834,Spoilers Hellfighters,20203,0.99,2007-03-19 08:10:27.996,341
720,Redemption Comforts,20204,8.99,2007-03-19 08:35:19.996,341
98,Bright Encounters,20205,4.99,2007-03-20 11:22:12.996,341
342,Fugitive Maguire,20206,4.99,2007-03-21 07:09:22.996,341
696,Pride Alamo,20207,0.99,2007-03-22 07:38:47.996,341
633,October Submarine,20208,6.99,2007-03-23 17:11:57.996,341
396,Hanging Deep,20209,4.99,2007-03-01 00:46:38.996,342
573,Microcosmos Paradise,20210,2.99,2007-03-02 09:16:36.996,342
164,Coast Rainbow,20211,0.99,2007-03-02 19:02:03.996,342
40,Army Flintstones,20212,0.99,2007-03-16 23:58:27.996,342
336,French Holiday,20213,6.99,2007-03-17 22:25:39.996,342
244,Dorado Notting,20214,4.99,2007-03-18 08:05:00.996,342
970,Westward Seabiscuit,20215,2.99,2007-03-18 12:14:06.996,342
881,Temple Attraction,20216,4.99,2007-03-18 23:32:31.996,342
239,Dogma Family,20217,4.99,2007-03-19 19:48:01.996,342
500,Kiss Glory,20218,4.99,2007-03-20 05:49:41.996,342
418,Hobbit Alien,20219,2.99,2007-03-20 09:47:19.996,342
245,Double Wrath,20220,4.99,2007-03-20 12:15:45.996,342
453,Image Princess,20221,2.99,2007-03-20 22:56:12.996,342
877,Taxi Kick,20222,0.99,2007-03-21 05:47:23.996,342
843,Steel Santa,20223,8.99,2007-03-21 18:56:10.996,342
139,Chasing Fight,20224,4.99,2007-03-23 00:33:15.996,342
491,Jumping Wrath,20225,3.99,2007-03-23 15:37:57.996,342
850,Story Side,20226,0.99,2007-03-01 21:22:54.996,343
873,Sweethearts Suspects,20227,0.99,2007-03-02 10:46:55.996,343
539,Luck Opus,20228,2.99,2007-03-17 00:02:58.996,343
542,Lust Lock,20229,4.99,2007-03-19 16:30:44.996,343
645,Others Soup,20230,3.99,2007-03-20 01:12:32.996,343
753,Rush Goodfellas,20231,0.99,2007-03-20 13:33:55.996,343
608,Murder Antitrust,20232,5.99,2007-03-23 18:33:07.996,343
96,Breaking Home,20233,5.99,2007-03-02 07:03:06.996,344
692,Potluck Mixed,20234,5.99,2007-03-18 00:02:39.996,344
745,Roses Treasure,20235,4.99,2007-03-19 06:24:34.996,344
367,Goldmine Tycoon,20236,3.99,2007-03-19 07:03:05.996,344
790,Shootist Superfly,20237,0.99,2007-03-21 16:46:25.996,344
1,Academy Dinosaur,20238,0.99,2007-03-21 17:01:08.996,344
415,High Encino,20239,2.99,2007-03-22 15:23:52.996,344
551,Maiden Home,20240,4.99,2007-03-02 02:47:37.996,345
564,Massage Image,20241,2.99,2007-03-17 12:32:12.996,345
92,Bowfinger Gables,20242,4.99,2007-03-18 11:10:07.996,345
650,Pacific Amistad,20243,4.99,2007-03-18 23:05:00.996,345
892,Titanic Boondock,20244,10.99,2007-03-21 19:28:29.996,345
781,Seven Swarm,20245,4.99,2007-03-23 02:56:51.996,345
336,French Holiday,20246,5.99,2007-03-01 02:42:38.996,346
773,Seabiscuit Punk,20247,3.99,2007-03-01 05:15:09.996,346
143,Chill Luck,20248,0.99,2007-03-01 10:14:43.996,346
438,Human Graffiti,20249,4.99,2007-03-02 05:21:20.996,346
236,Divine Resurrection,20250,4.99,2007-03-02 16:43:22.996,346
519,Liberty Magnificent,20251,2.99,2007-03-02 20:16:54.996,346
114,Camelot Vacation,20252,5.99,2007-03-22 02:39:15.996,346
447,Ice Crossing,20253,2.99,2007-03-22 23:38:14.996,346
517,Lesson Cleopatra,20254,0.99,2007-03-23 02:26:28.996,346
350,Garden Island,20255,8.99,2007-03-23 07:20:29.996,346
31,Apache Divine,20256,5.99,2007-03-23 13:39:08.996,346
377,Grease Youth,20257,0.99,2007-03-23 13:43:45.996,346
667,Peach Innocent,20258,8.99,2007-03-17 07:14:21.996,347
209,Darkness War,20259,2.99,2007-03-18 00:36:15.996,347
861,Suit Walls,20260,10.99,2007-03-18 07:42:08.996,347
637,Open African,20261,5.99,2007-03-19 17:41:09.996,347
765,Saturn Name,20262,4.99,2007-03-22 02:45:22.996,347
373,Graduate Lord,20263,2.99,2007-03-22 04:58:36.996,347
723,Reign Gentlemen,20264,2.99,2007-03-22 22:35:45.996,347
408,Head Stranger,20265,4.99,2007-03-23 03:20:18.996,347
707,Quest Mussolini,20266,2.99,2007-03-01 19:11:28.996,348
418,Hobbit Alien,20267,2.99,2007-03-02 02:36:51.996,348
15,Alien Center,20268,2.99,2007-03-02 12:27:21.996,348
244,Dorado Notting,20269,7.99,2007-03-02 18:32:18.996,348
58,Beach Heartbreakers,20270,2.99,2007-03-18 13:40:01.996,348
608,Murder Antitrust,20271,5.99,2007-03-19 02:02:30.996,348
838,Stagecoach Armageddon,20272,4.99,2007-03-19 03:53:56.996,348
220,Deer Virginian,20273,2.99,2007-03-19 14:49:22.996,348
616,National Story,20274,5.99,2007-03-20 04:30:28.996,348
479,Jedi Beneath,20275,0.99,2007-03-20 07:24:19.996,348
314,Fight Jawbreaker,20276,1.99,2007-03-20 16:46:32.996,348
772,Sea Virgin,20277,3.99,2007-03-20 21:57:51.996,348
274,Egg Igby,20278,7.99,2007-03-22 04:20:25.996,348
130,Celebrity Horn,20279,0.99,2007-03-23 13:28:17.996,348
995,Yentl Idaho,20280,4.99,2007-03-23 17:19:20.996,348
215,Dawn Pond,20281,4.99,2007-03-02 03:05:18.996,349
435,Hotel Happiness,20282,4.99,2007-03-02 09:58:07.996,349
879,Telegraph Voyage,20283,8.99,2007-03-02 21:15:13.996,349
598,Mosquito Armageddon,20284,3.99,2007-03-17 14:08:44.996,349
486,Jet Neighbors,20285,4.99,2007-03-19 15:34:03.996,349
321,Flash Wars,20286,4.99,2007-03-20 05:48:35.996,349
508,Lambs Cincinatti,20287,6.99,2007-03-21 02:19:53.996,349
925,United Pilot,20288,6.99,2007-03-21 20:19:17.996,349
21,American Circus,20289,4.99,2007-03-22 03:12:36.996,349
174,Confidential Interview,20290,6.99,2007-03-23 13:50:41.996,349
486,Jet Neighbors,20291,5.99,2007-03-23 17:47:32.996,349
461,Insects Stone,20292,0.99,2007-03-16 21:45:12.996,350
103,Bucket Brotherhood,20293,6.99,2007-03-17 01:21:40.996,350
271,Easy Gladiator,20294,6.99,2007-03-17 05:21:07.996,350
494,Karate Moon,20295,0.99,2007-03-17 09:58:18.996,350
25,Angels Life,20296,6.99,2007-03-18 02:28:17.996,350
735,Robbers Joon,20297,2.99,2007-03-18 09:24:46.996,350
812,Smoking Barbarella,20298,0.99,2007-03-19 09:00:54.996,350
269,Earring Instinct,20299,1.99,2007-03-23 12:25:06.996,350
594,Montezuma Command,20300,0.99,2007-03-23 13:03:36.996,350
389,Gunfighter Mussolini,20301,2.99,2007-03-01 09:33:12.996,351
245,Double Wrath,20302,0.99,2007-03-02 07:29:25.996,351
447,Ice Crossing,20303,6.99,2007-03-21 08:00:13.996,351
295,Expendable Stallion,20304,4.99,2007-03-22 12:12:58.996,351
442,Hunting Musketeers,20305,4.99,2007-03-23 07:25:37.996,351
410,Heaven Freedom,20306,2.99,2007-03-23 09:12:22.996,351
197,Crusade Honey,20307,2.99,2007-03-23 11:30:09.996,351
426,Home Pity,20308,5.99,2007-03-17 09:34:19.996,352
575,Midsummer Groundhog,20309,6.99,2007-03-17 11:05:03.996,352
352,Gathering Calendar,20310,0.99,2007-03-17 16:50:24.996,352
837,Stage World,20311,5.99,2007-03-18 01:45:59.996,352
612,Mussolini Spoilers,20312,2.99,2007-03-18 21:01:48.996,352
845,Stepmom Dream,20313,4.99,2007-03-21 00:11:37.996,352
489,Juggler Hardly,20314,0.99,2007-03-22 00:54:19.996,352
160,Club Graffiti,20315,0.99,2007-03-02 09:40:34.996,353
384,Grosse Wonderful,20316,4.99,2007-03-02 18:11:33.996,353
861,Suit Walls,20317,4.99,2007-03-17 05:38:25.996,353
